file_path,dir_name,file_name,format,resolution,ratio,mode,file_size_mb
data/reid_cat\0449\0449_004.jpg,0449,0449_004,JPEG,691200,0.75,RGB,0.0881032943725586
data/reid_cat\0449\0449_005.jpg,0449,0449_005,JPEG,691200,0.75,RGB,0.11762332916259766
data/reid_cat\0449\0449_006.jpg,0449,0449_006,JPEG,691200,0.75,RGB,0.08424091339111328
data/reid_cat\0449\0449_007.jpg,0449,0449_007,JPEG,691200,0.75,RGB,0.05866813659667969
data/reid_cat\0449\0449_008.jpg,0449,0449_008,JPEG,691200,0.75,RGB,0.05558013916015625
data/reid_cat\0449\0449_009.jpg,0449,0449_009,JPEG,691200,0.75,RGB,0.0706644058227539
data/reid_cat\0449\0449_010.jpg,0449,0449_010,JPEG,691200,0.75,RGB,0.08116531372070312
data/reid_cat\0449\0449_011.jpg,0449,0449_011,JPEG,691200,0.75,RGB,0.07358074188232422
data/reid_cat\0449\0449_012.jpg,0449,0449_012,JPEG,691200,0.75,RGB,0.08953094482421875
data/reid_cat\0449\0449_013.jpg,0449,0449_013,JPEG,691200,0.75,RGB,0.049759864807128906
data/reid_cat\0449\0449_014.jpg,0449,0449_014,JPEG,691200,0.75,RGB,0.09049415588378906
data/reid_cat\0449\0449_015.jpg,0449,0449_015,JPEG,691200,0.75,RGB,0.0926523208618164
data/reid_cat\0449\0449_016.jpg,0449,0449_016,JPEG,691200,0.75,RGB,0.07781410217285156
data/reid_cat\0449\0449_017.jpg,0449,0449_017,JPEG,691200,0.75,RGB,0.07019901275634766
data/reid_cat\0449\0449_018.jpg,0449,0449_018,JPEG,691200,0.75,RGB,0.06553936004638672
data/reid_cat\0449\0449_019.jpg,0449,0449_019,JPEG,691200,0.75,RGB,0.0859060287475586
data/reid_cat\0449\0449_020.jpg,0449,0449_020,JPEG,691200,0.75,RGB,0.07195186614990234
data/reid_cat\0449\0449_021.jpg,0449,0449_021,JPEG,691200,0.75,RGB,0.08094501495361328
data/reid_cat\0449\0449_022.jpg,0449,0449_022,JPEG,691200,0.75,RGB,0.0938119888305664
data/reid_cat\0449\0449_023.jpg,0449,0449_023,JPEG,691200,0.75,RGB,0.0719308853149414
data/reid_cat\0449\0449_024.jpg,0449,0449_024,JPEG,691200,0.75,RGB,0.05310249328613281
data/reid_cat\0449\0449_025.jpg,0449,0449_025,JPEG,691200,0.75,RGB,0.05947399139404297
data/reid_cat\0449\0449_026.jpg,0449,0449_026,JPEG,691200,0.75,RGB,0.06783390045166016
data/reid_cat\0449\0449_027.jpg,0449,0449_027,JPEG,691200,0.75,RGB,0.07045555114746094
data/reid_cat\0449\0449_028.jpg,0449,0449_028,JPEG,691200,0.75,RGB,0.05457115173339844
data/reid_cat\0449\0449_029.jpg,0449,0449_029,JPEG,691200,0.75,RGB,0.11118412017822266
data/reid_cat\0449\0449_030.jpg,0449,0449_030,JPEG,691200,0.75,RGB,0.07623577117919922
data/reid_cat\0449\0449_031.jpg,0449,0449_031,JPEG,691200,0.75,RGB,0.0778656005859375
data/reid_cat\0449\0449_032.jpg,0449,0449_032,JPEG,691200,0.75,RGB,0.06247425079345703
data/reid_cat\0449\0449_033.jpg,0449,0449_033,JPEG,691200,0.75,RGB,0.081085205078125
data/reid_cat\0449\0449_034.jpg,0449,0449_034,JPEG,691200,0.75,RGB,0.06989860534667969
data/reid_cat\0449\0449_035.jpg,0449,0449_035,JPEG,691200,0.75,RGB,0.06740570068359375
data/reid_cat\0449\0449_036.jpg,0449,0449_036,JPEG,691200,0.75,RGB,0.07378673553466797
data/reid_cat\0449\0449_037.jpg,0449,0449_037,JPEG,691200,0.75,RGB,0.05788898468017578
data/reid_cat\0449\0449_038.jpg,0449,0449_038,JPEG,691200,0.75,RGB,0.060950279235839844
data/reid_cat\0449\0449_039.jpg,0449,0449_039,JPEG,691200,0.75,RGB,0.06523513793945312
data/reid_cat\0449\0449_040.jpg,0449,0449_040,JPEG,691200,0.75,RGB,0.0866861343383789
data/reid_cat\0449\0449_041.jpg,0449,0449_041,JPEG,691200,0.75,RGB,0.09288597106933594
data/reid_cat\0449\0449_042.jpg,0449,0449_042,JPEG,691200,0.75,RGB,0.06882953643798828
data/reid_cat\0449\0449_043.jpg,0449,0449_043,JPEG,691200,0.75,RGB,0.07186317443847656
data/reid_cat\0449\0449_044.jpg,0449,0449_044,JPEG,691200,0.75,RGB,0.08115005493164062
data/reid_cat\0449\0449_045.jpg,0449,0449_045,JPEG,691200,0.75,RGB,0.07411479949951172
data/reid_cat\0449\0449_046.jpg,0449,0449_046,JPEG,691200,0.75,RGB,0.06240367889404297
data/reid_cat\0449\0449_047.jpg,0449,0449_047,JPEG,691200,0.75,RGB,0.06843376159667969
data/reid_cat\0449\0449_048.jpg,0449,0449_048,JPEG,691200,0.75,RGB,0.06173133850097656
data/reid_cat\0449\0449_049.jpg,0449,0449_049,JPEG,691200,0.75,RGB,0.10995864868164062
data/reid_cat\0450\0450_000.JPG,0450,0450_000,JPEG,8294400,1.78,RGB,0.6424465179443359
data/reid_cat\0450\0450_001.JPG,0450,0450_001,JPEG,8294400,1.78,RGB,0.683201789855957
data/reid_cat\0450\0450_002.JPG,0450,0450_002,JPEG,8294400,1.78,RGB,0.5671796798706055
data/reid_cat\0450\0450_003.JPG,0450,0450_003,JPEG,8294400,1.78,RGB,0.4535064697265625
data/reid_cat\0450\0450_004.JPG,0450,0450_004,JPEG,8294400,1.78,RGB,0.4918994903564453
data/reid_cat\0450\0450_005.JPG,0450,0450_005,JPEG,8294400,1.78,RGB,0.5522117614746094
data/reid_cat\0450\0450_006.JPG,0450,0450_006,JPEG,8294400,1.78,RGB,0.48509693145751953
data/reid_cat\0450\0450_007.JPG,0450,0450_007,JPEG,8294400,1.78,RGB,0.4818286895751953
data/reid_cat\0450\0450_008.JPG,0450,0450_008,JPEG,8294400,1.78,RGB,0.8928155899047852
data/reid_cat\0450\0450_009.JPG,0450,0450_009,JPEG,8294400,1.78,RGB,0.5684623718261719
data/reid_cat\0450\0450_010.JPG,0450,0450_010,JPEG,8294400,1.78,RGB,0.7945976257324219
data/reid_cat\0450\0450_011.JPG,0450,0450_011,JPEG,8294400,1.78,RGB,0.4419260025024414
data/reid_cat\0450\0450_012.JPG,0450,0450_012,JPEG,8294400,1.78,RGB,0.6154766082763672
data/reid_cat\0450\0450_013.JPG,0450,0450_013,JPEG,8294400,1.78,RGB,0.40485477447509766
data/reid_cat\0450\0450_014.JPG,0450,0450_014,JPEG,8294400,1.78,RGB,0.6174764633178711
data/reid_cat\0450\0450_015.JPG,0450,0450_015,JPEG,8294400,1.78,RGB,0.6597328186035156
data/reid_cat\0450\0450_016.JPG,0450,0450_016,JPEG,8294400,1.78,RGB,0.45767688751220703
data/reid_cat\0450\0450_017.JPG,0450,0450_017,JPEG,8294400,1.78,RGB,0.43688488006591797
data/reid_cat\0450\0450_018.JPG,0450,0450_018,JPEG,8294400,1.78,RGB,0.6093835830688477
data/reid_cat\0450\0450_019.JPG,0450,0450_019,JPEG,8294400,1.78,RGB,0.4910697937011719
data/reid_cat\0451\0451_000.jpg,0451,0451_000,JPEG,685440,0.74,RGB,0.07307052612304688
data/reid_cat\0451\0451_001.jpg,0451,0451_001,JPEG,685440,0.74,RGB,0.0591583251953125
data/reid_cat\0451\0451_002.jpg,0451,0451_002,JPEG,685440,0.74,RGB,0.07563972473144531
data/reid_cat\0451\0451_003.jpg,0451,0451_003,JPEG,685440,0.74,RGB,0.055309295654296875
data/reid_cat\0451\0451_004.jpg,0451,0451_004,JPEG,685440,0.74,RGB,0.06347942352294922
data/reid_cat\0451\0451_005.jpg,0451,0451_005,JPEG,691200,0.75,RGB,0.04852008819580078
data/reid_cat\0451\0451_006.jpg,0451,0451_006,JPEG,685440,0.74,RGB,0.03466796875
data/reid_cat\0451\0451_007.jpg,0451,0451_007,JPEG,685440,0.74,RGB,0.06226634979248047
data/reid_cat\0451\0451_008.jpg,0451,0451_008,JPEG,685440,0.74,RGB,0.05859947204589844
data/reid_cat\0451\0451_009.jpg,0451,0451_009,JPEG,685440,0.74,RGB,0.07193183898925781
data/reid_cat\0451\0451_010.jpg,0451,0451_010,JPEG,685440,0.74,RGB,0.06377220153808594
data/reid_cat\0451\0451_011.jpg,0451,0451_011,JPEG,685440,0.74,RGB,0.08428478240966797
data/reid_cat\0451\0451_012.jpg,0451,0451_012,JPEG,685440,0.74,RGB,0.0638723373413086
data/reid_cat\0451\0451_013.jpg,0451,0451_013,JPEG,685440,0.74,RGB,0.043992042541503906
data/reid_cat\0451\0451_014.jpg,0451,0451_014,JPEG,1334000,1.33,RGB,0.05274486541748047
data/reid_cat\0451\0451_015.jpg,0451,0451_015,JPEG,685440,0.74,RGB,0.09474468231201172
data/reid_cat\0451\0451_016.jpg,0451,0451_016,JPEG,685440,0.74,RGB,0.07488155364990234
data/reid_cat\0452\0452_000.jpg,0452,0452_000,JPEG,654720,0.71,RGB,0.052104949951171875
data/reid_cat\0452\0452_001.jpg,0452,0452_001,JPEG,9850880,0.57,RGB,0.5360965728759766
data/reid_cat\0452\0452_002.jpg,0452,0452_002,JPEG,9850880,1.76,RGB,1.024271011352539
data/reid_cat\0452\0452_003.jpg,0452,0452_003,JPEG,9850880,0.57,RGB,0.4176969528198242
data/reid_cat\0452\0452_004.jpg,0452,0452_004,JPEG,9850880,0.57,RGB,0.7640867233276367
data/reid_cat\0452\0452_005.jpg,0452,0452_005,JPEG,9850880,0.57,RGB,1.0653057098388672
data/reid_cat\0452\0452_006.jpg,0452,0452_006,JPEG,9850880,0.57,RGB,0.4295072555541992
data/reid_cat\0452\0452_007.jpg,0452,0452_007,JPEG,9850880,0.57,RGB,0.42226505279541016
data/reid_cat\0452\0452_008.jpg,0452,0452_008,JPEG,9850880,0.57,RGB,0.43055152893066406
data/reid_cat\0452\0452_009.jpg,0452,0452_009,JPEG,9850880,0.57,RGB,0.42822933197021484
data/reid_cat\0452\0452_010.jpg,0452,0452_010,JPEG,9850880,1.76,RGB,0.6578454971313477
data/reid_cat\0452\0452_011.jpg,0452,0452_011,JPEG,9850880,1.76,RGB,0.5379009246826172
data/reid_cat\0452\0452_012.jpg,0452,0452_012,JPEG,9850880,1.76,RGB,0.6596755981445312
data/reid_cat\0452\0452_013.jpg,0452,0452_013,JPEG,9850880,1.76,RGB,0.5946264266967773
data/reid_cat\0452\0452_014.jpg,0452,0452_014,JPEG,9850880,1.76,RGB,1.218343734741211
data/reid_cat\0452\0452_015.jpg,0452,0452_015,JPEG,9850880,1.76,RGB,1.2095375061035156
data/reid_cat\0452\0452_016.jpg,0452,0452_016,JPEG,9850880,1.76,RGB,1.191431999206543
data/reid_cat\0452\0452_017.jpg,0452,0452_017,JPEG,9850880,1.76,RGB,1.170536994934082
data/reid_cat\0452\0452_018.jpeg,0452,0452_018,JPEG,1051392,0.75,RGB,0.08025932312011719
data/reid_cat\0452\0452_019.jpeg,0452,0452_019,JPEG,1051392,1.33,RGB,0.08473968505859375
data/reid_cat\0453\0453_000.jpg,0453,0453_000,JPEG,654720,0.71,RGB,0.052104949951171875
data/reid_cat\0453\0453_001.jpg,0453,0453_001,JPEG,2359296,0.56,RGB,0.19527816772460938
data/reid_cat\0453\0453_002.jpg,0453,0453_002,JPEG,851760,0.61,RGB,0.05634784698486328
data/reid_cat\0453\0453_003.jpg,0453,0453_003,JPEG,614400,0.67,RGB,0.07295703887939453
data/reid_cat\0453\0453_004.jpg,0453,0453_004,JPEG,9850880,0.57,RGB,1.101888656616211
data/reid_cat\0453\0453_005.jpg,0453,0453_005,JPEG,9850880,0.57,RGB,0.3669090270996094
data/reid_cat\0453\0453_006.jpg,0453,0453_006,JPEG,9850880,0.57,RGB,0.36198997497558594
data/reid_cat\0453\0453_007.jpg,0453,0453_007,JPEG,9850880,0.57,RGB,0.5724172592163086
data/reid_cat\0453\0453_008.jpg,0453,0453_008,JPEG,9850880,1.76,RGB,0.36278724670410156
data/reid_cat\0453\0453_009.jpg,0453,0453_009,JPEG,9850880,0.57,RGB,0.9702939987182617
data/reid_cat\0453\0453_010.jpg,0453,0453_010,JPEG,9850880,1.76,RGB,0.4255485534667969
data/reid_cat\0453\0453_011.jpg,0453,0453_011,JPEG,9850880,1.76,RGB,0.9769210815429688
data/reid_cat\0453\0453_012.jpg,0453,0453_012,JPEG,9850880,0.57,RGB,1.1160516738891602
data/reid_cat\0453\0453_013.jpg,0453,0453_013,JPEG,9850880,1.76,RGB,0.5177230834960938
data/reid_cat\0453\0453_014.jpg,0453,0453_014,JPEG,9850880,0.57,RGB,0.7779378890991211
data/reid_cat\0453\0453_015.jpg,0453,0453_015,JPEG,9850880,1.76,RGB,0.6725835800170898
data/reid_cat\0453\0453_016.jpg,0453,0453_016,JPEG,9850880,1.76,RGB,0.9741830825805664
data/reid_cat\0453\0453_017.jpg,0453,0453_017,JPEG,9850880,1.76,RGB,0.8902578353881836
data/reid_cat\0453\0453_018.jpg,0453,0453_018,JPEG,9850880,1.76,RGB,0.8673791885375977
data/reid_cat\0453\0453_019.jpg,0453,0453_019,JPEG,9850880,1.76,RGB,0.8457403182983398
data/reid_cat\0453\0453_020.jpg,0453,0453_020,JPEG,9850880,1.76,RGB,0.8420867919921875
data/reid_cat\0453\0453_021.jpg,0453,0453_021,JPEG,9850880,1.76,RGB,0.8437967300415039
data/reid_cat\0453\0453_022.jpg,0453,0453_022,JPEG,9850880,1.76,RGB,0.8469953536987305
data/reid_cat\0453\0453_023.jpeg,0453,0453_023,JPEG,1051392,1.33,RGB,0.08473968505859375
data/reid_cat\0454\0454_004.jpg,0454,0454_004,JPEG,6551040,0.56,RGB,0.7442283630371094
data/reid_cat\0454\0454_005.jpg,0454,0454_005,JPEG,6551040,0.56,RGB,0.5708894729614258
data/reid_cat\0454\0454_006.jpg,0454,0454_006,JPEG,6551040,0.56,RGB,0.7266178131103516
data/reid_cat\0454\0454_073.jpg,0454,0454_073,JPEG,6551040,0.56,RGB,0.4103431701660156
data/reid_cat\0454\0454_074.jpg,0454,0454_074,JPEG,6551040,0.56,RGB,0.5316152572631836
data/reid_cat\0454\0454_075.jpg,0454,0454_075,JPEG,6551040,0.56,RGB,0.5711765289306641
data/reid_cat\0454\0454_076.jpg,0454,0454_076,JPEG,6551040,0.56,RGB,0.5447816848754883
data/reid_cat\0454\0454_156.jpg,0454,0454_156,JPEG,6551040,0.56,RGB,0.4385824203491211
data/reid_cat\0454\0454_157.jpg,0454,0454_157,JPEG,6551040,0.56,RGB,0.48973560333251953
data/reid_cat\0454\0454_158.jpg,0454,0454_158,JPEG,6551040,0.56,RGB,0.5244159698486328
data/reid_cat\0454\0454_176.jpg,0454,0454_176,JPEG,8031642,0.89,RGB,0.4168720245361328
data/reid_cat\0454\0454_201.jpg,0454,0454_201,JPEG,6551040,0.56,RGB,0.5914077758789062
data/reid_cat\0454\0454_202.jpg,0454,0454_202,JPEG,6551040,0.56,RGB,0.5763006210327148
data/reid_cat\0455\0455_000.jpg,0455,0455_000,JPEG,12192768,1.33,RGB,0.6236305236816406
data/reid_cat\0455\0455_001.jpg,0455,0455_001,JPEG,7164160,1.33,RGB,0.4717283248901367
data/reid_cat\0455\0455_002.jpg,0455,0455_002,JPEG,12192768,1.33,RGB,0.9793128967285156
data/reid_cat\0455\0455_003.jpg,0455,0455_003,JPEG,12192768,1.33,RGB,0.797968864440918
data/reid_cat\0455\0455_004.jpg,0455,0455_004,JPEG,12192768,1.33,RGB,0.6581335067749023
data/reid_cat\0455\0455_005.jpg,0455,0455_005,JPEG,12192768,1.33,RGB,0.8925466537475586
data/reid_cat\0455\0455_006.jpg,0455,0455_006,JPEG,12192768,0.75,RGB,1.0037994384765625
data/reid_cat\0455\0455_007.jpg,0455,0455_007,JPEG,12192768,0.75,RGB,1.0110912322998047
data/reid_cat\0455\0455_008.jpg,0455,0455_008,JPEG,12192768,1.33,RGB,1.0545234680175781
data/reid_cat\0455\0455_009.jpg,0455,0455_009,JPEG,12192768,0.75,RGB,0.996699333190918
data/reid_cat\0455\0455_010.jpg,0455,0455_010,JPEG,12192768,1.33,RGB,0.8328323364257812
data/reid_cat\0455\0455_011.jpg,0455,0455_011,JPEG,12192768,1.33,RGB,0.8981800079345703
data/reid_cat\0455\0455_012.jpg,0455,0455_012,JPEG,12192768,0.75,RGB,0.74267578125
data/reid_cat\0455\0455_013.jpg,0455,0455_013,JPEG,12192768,0.75,RGB,0.7179069519042969
data/reid_cat\0455\0455_014.jpg,0455,0455_014,JPEG,12192768,0.75,RGB,0.7470741271972656
data/reid_cat\0455\0455_017.jpg,0455,0455_017,JPEG,12192768,0.75,RGB,0.9087200164794922
data/reid_cat\0455\0455_018.jpg,0455,0455_018,JPEG,12192768,0.75,RGB,0.6150531768798828
data/reid_cat\0455\0455_019.jpg,0455,0455_019,JPEG,12192768,1.33,RGB,0.7572669982910156
data/reid_cat\0455\0455_020.jpg,0455,0455_020,JPEG,12192768,1.33,RGB,0.7360363006591797
data/reid_cat\0455\0455_021.jpg,0455,0455_021,JPEG,12192768,1.33,RGB,0.8277521133422852
data/reid_cat\0455\0455_022.jpg,0455,0455_022,JPEG,7164160,1.33,RGB,0.5939779281616211
data/reid_cat\0455\0455_023.jpg,0455,0455_023,JPEG,12192768,0.75,RGB,0.8058719635009766
data/reid_cat\0455\0455_024.jpg,0455,0455_024,JPEG,12192768,1.33,RGB,0.7896690368652344
data/reid_cat\0455\0455_025.jpg,0455,0455_025,JPEG,12192768,1.33,RGB,0.7955102920532227
data/reid_cat\0455\0455_026.jpg,0455,0455_026,JPEG,12192768,1.33,RGB,0.7645349502563477
data/reid_cat\0455\0455_027.jpg,0455,0455_027,JPEG,12192768,0.75,RGB,0.8646707534790039
data/reid_cat\0455\0455_028.jpg,0455,0455_028,JPEG,12192768,0.75,RGB,0.8800630569458008
data/reid_cat\0455\0455_029.jpg,0455,0455_029,JPEG,12192768,0.75,RGB,1.004354476928711
data/reid_cat\0455\0455_030.jpg,0455,0455_030,JPEG,12192768,0.75,RGB,1.023691177368164
data/reid_cat\0455\0455_031.jpg,0455,0455_031,JPEG,12192768,0.75,RGB,1.1000308990478516
data/reid_cat\0455\0455_032.jpg,0455,0455_032,JPEG,12192768,0.75,RGB,0.9339523315429688
data/reid_cat\0455\0455_033.jpg,0455,0455_033,JPEG,12192768,1.33,RGB,0.7285490036010742
data/reid_cat\0455\0455_034.jpg,0455,0455_034,JPEG,12192768,1.33,RGB,0.8787822723388672
data/reid_cat\0455\0455_035.jpg,0455,0455_035,JPEG,12192768,1.33,RGB,0.7651395797729492
data/reid_cat\0455\0455_036.jpg,0455,0455_036,JPEG,12192768,0.75,RGB,0.7314691543579102
data/reid_cat\0455\0455_037.jpg,0455,0455_037,JPEG,12192768,0.75,RGB,0.9093198776245117
data/reid_cat\0455\0455_038.jpg,0455,0455_038,JPEG,12192768,1.33,RGB,1.0403814315795898
data/reid_cat\0455\0455_039.jpg,0455,0455_039,JPEG,12192768,1.33,RGB,0.8458728790283203
data/reid_cat\0455\0455_040.jpg,0455,0455_040,JPEG,12192768,1.33,RGB,0.7664613723754883
data/reid_cat\0455\0455_041.jpg,0455,0455_041,JPEG,12192768,1.33,RGB,0.8637580871582031
data/reid_cat\0455\0455_042.jpg,0455,0455_042,JPEG,6551040,1.78,RGB,0.5912227630615234
data/reid_cat\0455\0455_043.jpg,0455,0455_043,JPEG,6551040,1.78,RGB,0.609105110168457
data/reid_cat\0455\0455_045.jpg,0455,0455_045,JPEG,12192768,1.33,RGB,0.5199041366577148
data/reid_cat\0455\0455_046.jpg,0455,0455_046,JPEG,12192768,1.33,RGB,0.5128917694091797
data/reid_cat\0455\0455_047.jpg,0455,0455_047,JPEG,12192768,1.33,RGB,0.648625373840332
data/reid_cat\0455\0455_048.jpg,0455,0455_048,JPEG,12192768,1.33,RGB,0.8156805038452148
data/reid_cat\0455\0455_049.jpg,0455,0455_049,JPEG,12192768,0.75,RGB,0.7322492599487305
data/reid_cat\0455\0455_050.jpg,0455,0455_050,JPEG,12192768,0.75,RGB,0.7440204620361328
data/reid_cat\0455\0455_051.jpg,0455,0455_051,JPEG,12192768,1.33,RGB,0.7845563888549805
data/reid_cat\0455\0455_052.jpg,0455,0455_052,JPEG,12192768,1.33,RGB,0.821894645690918
data/reid_cat\0455\0455_053.jpg,0455,0455_053,JPEG,12192768,1.33,RGB,0.7965774536132812
data/reid_cat\0455\0455_054.jpg,0455,0455_054,JPEG,12192768,1.33,RGB,0.8138418197631836
data/reid_cat\0455\0455_055.jpg,0455,0455_055,JPEG,12192768,1.33,RGB,1.113661766052246
data/reid_cat\0455\0455_056.jpg,0455,0455_056,JPEG,12192768,1.33,RGB,0.7416086196899414
data/reid_cat\0455\0455_057.jpg,0455,0455_057,JPEG,12192768,1.33,RGB,0.6796541213989258
data/reid_cat\0455\0455_058.jpg,0455,0455_058,JPEG,12192768,1.33,RGB,0.6762552261352539
data/reid_cat\0455\0455_059.jpg,0455,0455_059,JPEG,6551040,0.56,RGB,0.5632963180541992
data/reid_cat\0455\0455_060.jpg,0455,0455_060,JPEG,6551040,0.56,RGB,0.5584945678710938
data/reid_cat\0455\0455_061.jpg,0455,0455_061,JPEG,6551040,0.56,RGB,0.5678644180297852
data/reid_cat\0455\0455_062.jpg,0455,0455_062,JPEG,6551040,0.56,RGB,0.4924802780151367
data/reid_cat\0455\0455_079.jpg,0455,0455_079,JPEG,6551040,1.78,RGB,0.7550420761108398
data/reid_cat\0455\0455_080.jpg,0455,0455_080,JPEG,6551040,1.78,RGB,0.683598518371582
data/reid_cat\0455\0455_098.jpg,0455,0455_098,JPEG,6551040,0.56,RGB,0.5304651260375977
data/reid_cat\0455\0455_196.jpg,0455,0455_196,JPEG,12192768,1.33,RGB,1.0206289291381836
data/reid_cat\0455\0455_197.jpg,0455,0455_197,JPEG,12192768,1.33,RGB,1.0026912689208984
data/reid_cat\0455\0455_198.jpg,0455,0455_198,JPEG,12192768,1.33,RGB,0.8645095825195312
data/reid_cat\0455\0455_199.jpg,0455,0455_199,JPEG,12192768,1.33,RGB,0.8690500259399414
data/reid_cat\0455\0455_200.jpg,0455,0455_200,JPEG,12192768,1.33,RGB,0.9737710952758789
data/reid_cat\0455\0455_201.jpg,0455,0455_201,JPEG,12192768,1.33,RGB,0.5775299072265625
data/reid_cat\0455\0455_202.jpg,0455,0455_202,JPEG,12192768,1.33,RGB,0.5952272415161133
data/reid_cat\0455\0455_203.jpg,0455,0455_203,JPEG,7164160,1.33,RGB,0.4934396743774414
data/reid_cat\0455\0455_204.jpg,0455,0455_204,JPEG,12192768,0.75,RGB,1.0069046020507812
data/reid_cat\0455\0455_205.jpg,0455,0455_205,JPEG,12192768,0.75,RGB,1.1096954345703125
data/reid_cat\0455\0455_206.jpg,0455,0455_206,JPEG,12192768,1.33,RGB,1.0420417785644531
data/reid_cat\0455\0455_207.jpg,0455,0455_207,JPEG,12192768,0.75,RGB,1.0123634338378906
data/reid_cat\0455\0455_208.jpg,0455,0455_208,JPEG,12192768,1.33,RGB,0.8259506225585938
data/reid_cat\0455\0455_297.jpg,0455,0455_297,JPEG,6551040,1.78,RGB,0.6702651977539062
data/reid_cat\0455\0455_298.jpg,0455,0455_298,JPEG,6551040,1.78,RGB,0.48902130126953125
data/reid_cat\0455\0455_299.jpg,0455,0455_299,JPEG,6551040,1.78,RGB,0.5711917877197266
data/reid_cat\0455\0455_332.jpg,0455,0455_332,JPEG,6551040,1.78,RGB,0.5311603546142578
data/reid_cat\0455\0455_352.jpg,0455,0455_352,JPEG,12192768,1.33,RGB,0.917109489440918
data/reid_cat\0455\0455_353.jpg,0455,0455_353,JPEG,11511084,1.33,RGB,0.9227619171142578
data/reid_cat\0455\0455_354.jpg,0455,0455_354,JPEG,12192768,1.33,RGB,1.1458063125610352
data/reid_cat\0455\0455_355.jpg,0455,0455_355,JPEG,12192768,1.33,RGB,1.1722278594970703
data/reid_cat\0455\0455_356.jpg,0455,0455_356,JPEG,12192768,0.75,RGB,0.9950923919677734
data/reid_cat\0455\0455_357\703A103F-DE92-40AC-A426-473535837B9A-23035-0000149ECCE390B3.jpg,0455_357,703A103F-DE92-40AC-A426-473535837B9A-23035-0000149ECCE390B3,JPEG,12192768,1.33,RGB,0.9308032989501953
data/reid_cat\0455\0455_357\IMG_0226.jpg,0455_357,IMG_0226,JPEG,7164160,1.33,RGB,0.5924005508422852
data/reid_cat\0455\0455_357\IMG_0265.jpg,0455_357,IMG_0265,JPEG,12192768,1.33,RGB,1.457362174987793
data/reid_cat\0455\0455_357\IMG_0435.jpg,0455_357,IMG_0435,JPEG,12192768,1.33,RGB,1.1508712768554688
data/reid_cat\0455\0455_357\IMG_0583.jpg,0455_357,IMG_0583,JPEG,12192768,1.33,RGB,1.0272293090820312
data/reid_cat\0455\0455_357\IMG_0599.jpg,0455_357,IMG_0599,JPEG,12192768,1.33,RGB,1.3158578872680664
data/reid_cat\0455\0455_357\IMG_0609.jpg,0455_357,IMG_0609,JPEG,12192768,1.33,RGB,1.491861343383789
data/reid_cat\0455\0455_357\IMG_0610.jpg,0455_357,IMG_0610,JPEG,12192768,1.33,RGB,1.5009613037109375
data/reid_cat\0455\0455_357\IMG_0612.jpg,0455_357,IMG_0612,JPEG,12192768,1.33,RGB,1.5672931671142578
data/reid_cat\0455\0455_357\IMG_0613.jpg,0455_357,IMG_0613,JPEG,12192768,1.33,RGB,1.437917709350586
data/reid_cat\0455\0455_357\IMG_0614.jpg,0455_357,IMG_0614,JPEG,12192768,1.33,RGB,1.2223691940307617
data/reid_cat\0455\0455_357\IMG_0616.jpg,0455_357,IMG_0616,JPEG,12192768,1.33,RGB,1.2881851196289062
data/reid_cat\0455\0455_357\IMG_0628.jpg,0455_357,IMG_0628,JPEG,12192768,1.33,RGB,1.1047382354736328
data/reid_cat\0455\0455_357\IMG_0629.jpg,0455_357,IMG_0629,JPEG,12192768,1.33,RGB,1.0911321640014648
data/reid_cat\0455\0455_357\IMG_0633.jpg,0455_357,IMG_0633,JPEG,12192768,1.33,RGB,1.1088800430297852
data/reid_cat\0455\0455_357\IMG_0645.jpg,0455_357,IMG_0645,JPEG,12192768,1.33,RGB,1.3171606063842773
data/reid_cat\0455\0455_357\IMG_0648.jpg,0455_357,IMG_0648,JPEG,12192768,1.33,RGB,0.9892787933349609
data/reid_cat\0455\0455_357\IMG_0672.jpg,0455_357,IMG_0672,JPEG,12192768,1.33,RGB,1.0626964569091797
data/reid_cat\0455\0455_357\IMG_0673.jpg,0455_357,IMG_0673,JPEG,12192768,1.33,RGB,1.0480928421020508
data/reid_cat\0455\0455_357\IMG_0674.jpg,0455_357,IMG_0674,JPEG,12192768,1.33,RGB,1.1796636581420898
data/reid_cat\0455\0455_357\IMG_0680.jpg,0455_357,IMG_0680,JPEG,7164160,1.33,RGB,0.7426013946533203
data/reid_cat\0455\0455_357\IMG_0789.jpg,0455_357,IMG_0789,JPEG,12192768,1.33,RGB,1.1873588562011719
data/reid_cat\0455\0455_357\IMG_0790.jpg,0455_357,IMG_0790,JPEG,12192768,1.33,RGB,1.1644906997680664
data/reid_cat\0455\0455_357\IMG_0791.jpg,0455_357,IMG_0791,JPEG,12192768,1.33,RGB,1.175908088684082
data/reid_cat\0455\0455_357\IMG_0792.jpg,0455_357,IMG_0792,JPEG,12192768,1.33,RGB,1.1310348510742188
data/reid_cat\0455\0455_357\IMG_0794.jpg,0455_357,IMG_0794,JPEG,12192768,1.33,RGB,1.2607698440551758
data/reid_cat\0455\0455_357\IMG_0795.jpg,0455_357,IMG_0795,JPEG,12192768,1.33,RGB,1.2719755172729492
data/reid_cat\0455\0455_357\IMG_0796.jpg,0455_357,IMG_0796,JPEG,12192768,1.33,RGB,1.465815544128418
